step,straight_sortedCarList,straight_sortedCarList_hat,straight_queueLength,straight_queueLength_hat,straight_totalWaitingTime,straight_totalWaitingTime_hat,straight_avgSpeed,straight_avgSpeed_hat,straight_avgGapSpace,straight_avgGapSpace_hat,right_sortedCarList,right_sortedCarList_hat,right_queueLength,right_queueLength_hat,right_totalWaitingTime,right_totalWaitingTime_hat,right_avgSpeed,right_avgSpeed_hat,right_avgGapSpace,right_avgGapSpace_hat
2630.0,6,0,17.020873793539067,0,129.0,0,15.94855163271929,0,32.419675153231736,0,7,0,19.006935029870917,0,196.0,0,5.870491961285124,0,29.983784790175676,0
2631.0,7,0,17.02027673971739,0,133.0,0,25.796221399647624,0,27.667905458677534,0,7,0,19.006059086010268,0,202.0,0,4.957801162049699,0,25.025918003236725,0
2632.0,7,0,17.019855408690773,0,137.0,0,24.91981079621076,0,22.304610823313702,0,7,0,19.006059086010268,0,208.0,0,3.8575091807628152,0,21.168408822473907,0
2633.0,7,0,17.007663439745016,0,141.0,0,24.500247032371703,0,17.993450853313917,0,7,0,19.006059086010268,0,214.0,0,2.757509180762815,0,18.41089964171109,0
2634.0,7,0,17.00567909397317,0,145.0,0,22.510384015379614,0,14.511547133595213,0,7,0,19.006059086010268,0,220.0,0,3.1624326086537984,0,15.248467033057294,0
2635.0,7,0,17.005234410148674,0,149.0,0,22.803140400994536,0,12.0931366664871,0,7,0,19.006059086010268,0,226.0,0,2.0624326086537983,0,13.186034424403493,0
2636.0,6,0,17.004200467448143,0,153.0,0,13.570658996624541,0,10.702477944476199,0,7,0,19.006059086010268,0,232.0,0,1.3444145613461789,0,11.841619863057316,0
2637.0,6,0,17.004200467448143,0,157.0,0,13.905391901474188,0,10.273698597478203,0,7,0,19.006059086010268,0,238.0,0,1.4281333284754116,0,10.413486534581905,0
2638.0,6,0,17.004200467448143,0,161.0,0,11.649415559843485,0,9.921382214992544,0,7,0,19.006059086010268,0,244.0,0,0.4479158242825926,0,9.965570710299309,0
2639.0,6,0,24.573472502080378,0,166.0,0,12.912247617364224,0,9.903030547563553,0,7,0,19.006059086010268,0,250.0,0,0.07273550614511674,0,9.892835204154194,0
2640.0,5,0,24.531040580118585,0,171.0,0,0.01414397398726402,0,9.88568978137387,0,7,0,26.535722021387784,0,257.0,0,0.003438761162973274,0,9.889396442991218,0
2641.0,5,0,24.506287753256387,0,176.0,0,0.008274028027212381,0,9.875568765326621,0,6,0,25.534412675279896,0,146.0,0,0.2808358412720855,0,10.236048682850514,0
2642.0,6,0,24.505725590929146,0,181.0,0,11.231316761227275,0,9.875339258895185,0,5,0,25.518133504105634,0,97.0,0,0.14372678263111033,0,7.642642724599668,0
2643.0,7,0,24.505265359341664,0,186.0,0,14.692582602138692,0,49.4692657842845,0,5,0,9.507229321641645,0,82.0,0,0.7635746407437698,0,8.168501322869162,0
2644.0,8,0,24.505265359341664,0,191.0,0,30.177410469926073,0,44.5589972270874,0,5,0,9.50636742540371,0,85.0,0,1.8477849862602092,0,9.010757572779482,0
2645.0,8,0,24.505128352709335,0,196.0,0,26.69418334760755,0,38.36193216543047,0,5,0,9.504147188667005,0,88.0,0,6.915337068183907,0,48.77742605011446,0
2646.0,8,0,24.505128352709335,0,201.0,0,29.661387042794487,0,32.60940343461591,0,5,0,9.50332882464744,0,91.0,0,7.44363497754787,0,44.100961749996166,0
2647.0,8,0,24.505128352709335,0,206.0,0,26.637285811387095,0,26.98695534722063,0,5,0,9.50310512606508,0,94.0,0,7.9049960849521135,0,41.257472375876574,0
2648.0,8,0,24.505128352709335,0,211.0,0,26.908464514203153,0,22.41765038924214,0,4,0,9.50310512606508,0,97.0,0,11.067589751130228,0,3.750552563032535,0
2649.0,8,0,24.505128352709335,0,216.0,0,26.076411685060442,0,18.903031230703085,0,4,0,9.50310512606508,0,100.0,0,11.753760457073597,0,3.750552563032535,0
2650.0,8,0,24.505128352709335,0,221.0,0,20.974327854516126,0,16.144661969067574,0,4,0,9.50310512606508,0,103.0,0,10.45281242419712,0,3.750552563032535,0
2651.0,8,0,24.505128352709335,0,226.0,0,16.347123319176827,0,14.422639476076881,0,4,0,9.50310512606508,0,106.0,0,10.67556604560211,0,3.750552563032535,0
2652.0,8,0,24.505128352709335,0,231.0,0,11.82249984881921,0,13.268730273668801,0,4,0,9.50310512606508,0,109.0,0,9.939024788827894,0,3.750552563032535,0
2653.0,8,0,24.505128352709335,0,236.0,0,6.125613877465648,0,12.77148796375025,0,5,0,9.50310512606508,0,112.0,0,18.7743751068084,0,54.329571681341484,0
2654.0,7,0,25.50612835270934,0,89.0,0,3.4448941840476435,0,10.299517785845216,0,5,0,9.50310512606508,0,115.0,0,14.389449628810457,0,47.353396173245265,0
2655.0,6,0,26.43918518978326,0,47.0,0,0.9261494576123742,0,8.275246188474007,0,5,0,9.50310512606508,0,118.0,0,10.355884292263127,0,41.41078600169636,0
2656.0,7,0,17.945053632715073,0,23.0,0,5.019298223003288,0,44.05713968803427,0,5,0,9.50310512606508,0,121.0,0,7.518679061830095,0,35.305381060580494,0
2657.0,7,0,2.0020000000000095,0,7.0,0,6.258147625500653,0,39.26338684302884,0,6,0,10.504105126065085,0,125.0,0,9.029843579270505,0,71.72819267894734,0
2658.0,6,0,2.0020000000000095,0,9.0,0,8.777203555552092,0,33.09969804566701,0,6,0,10.504105126065085,0,129.0,0,9.343447175853823,0,60.841451933439856,0
2659.0,6,0,2.0020000000000095,0,11.0,0,8.997939994355317,0,26.68938389864033,0,6,0,10.504105126065085,0,133.0,0,8.560402377740418,0,50.72895831743913,0
2660.0,7,0,2.0020000000000095,0,13.0,0,14.517611992777717,0,75.07537063913453,0,6,0,10.504105126065085,0,137.0,0,6.848889598870278,0,42.58314559213049,0
2661.0,5,0,2.0020000000000095,0,15.0,0,16.242415486048753,0,44.85916959925286,0,6,0,10.504105126065085,0,141.0,0,6.307068870458901,0,35.02757267031495,0
2662.0,6,0,2.0020000000000095,0,17.0,0,23.687515616515935,0,92.80645128282003,0,6,0,10.504105126065085,0,145.0,0,5.266784649995925,0,28.498175857642288,0
2663.0,6,0,2.0020000000000095,0,19.0,0,22.76688440630262,0,82.38311862119578,0,6,0,10.504105126065085,0,149.0,0,4.202392200273602,0,23.03711529302774,0
2664.0,6,0,2.0020000000000095,0,21.0,0,24.318772094382055,0,70.86401509918961,0,6,0,10.504105126065085,0,153.0,0,3.7616560658034035,0,18.198754925270592,0
2665.0,5,0,2.0020000000000095,0,23.0,0,15.305046385324406,0,60.887230394353324,0,6,0,10.504105126065085,0,157.0,0,2.466169685501775,0,14.97432940362877,0
2666.0,4,0,2.0020000000000095,0,25.0,0,10.769182361721732,0,50.118048032631584,0,6,0,18.492385584148252,0,162.0,0,1.3177824947809125,0,13.199334123622315,0
2667.0,4,0,2.0020000000000095,0,27.0,0,9.609902288509739,0,40.50814574412185,0,6,0,10.504105126065085,0,165.0,0,0.7779690029046689,0,12.230841212411852,0
2668.0,5,0,2.0020000000000095,0,29.0,0,12.263688850092326,0,62.90845363252231,0,6,0,18.038990222119267,0,170.0,0,0.702779039347923,0,11.323225282618822,0
2669.0,5,0,2.0020000000000095,0,31.0,0,11.548704842340328,0,52.05039722847297,0,6,0,18.035321291892274,0,175.0,0,0.9011815896430334,0,10.179413848776415,0
2670.0,5,0,2.0020000000000095,0,33.0,0,9.297778345359305,0,43.13621848946092,0,6,0,18.0338350359021,0,180.0,0,0.16675691919129149,0,9.973392980576232,0
2671.0,5,0,2.0020000000000095,0,35.0,0,8.296838364759697,0,34.00659690639469,0,6,0,25.675627315433303,0,186.0,0,0.024252812951357953,0,9.945498459459746,0
2672.0,5,0,2.0020000000000095,0,37.0,0,6.242767934993247,0,26.788951892845006,0,6,0,25.5812006380433,0,192.0,0,0.03160503629126229,0,9.90678475191309,0
2673.0,5,0,2.0020000000000095,0,39.0,0,4.615397558708006,0,21.002324034835596,0,6,0,25.517729296424562,0,198.0,0,0.0218606745537375,0,9.880467068467745,0
2674.0,5,0,2.0020000000000095,0,41.0,0,3.810612549829084,0,16.57647809124918,0,6,0,25.51740768184844,0,204.0,0,0.00013639195267698884,0,9.880319696100605,0
2675.0,5,0,9.529369471147959,0,44.0,0,2.138484764708876,0,13.84065594063872,0,6,0,25.510358304962054,0,210.0,0,0.003434249207979653,0,9.876844774958453,0
2676.0,5,0,9.510549059337563,0,47.0,0,1.4528288980062887,0,12.08790449400314,0,6,0,25.509187787910236,0,216.0,0,0.000390172350606209,0,9.876366878401189,0
2677.0,5,0,17.09328706918066,0,51.0,0,0.8673716277611987,0,10.99239447640825,0,6,0,25.506629339564057,0,222.0,0,0.0008831076949358755,0,9.875305687622008,0
2678.0,6,0,17.020600330550835,0,55.0,0,13.242627807642837,0,10.528924040001128,0,6,0,25.50637312664007,0,228.0,0,8.54043079954568e-05,0,9.875201088657827,0
2679.0,6,0,17.016469803344663,0,59.0,0,15.775106303606625,0,9.951949803303703,0,6,0,25.506230843033222,0,234.0,0,4.742786895105461e-05,0,9.875143001611399,0
2680.0,7,0,24.655203565281056,0,64.0,0,16.314309229050554,0,43.01668346391047,0,7,0,25.506230843033222,0,240.0,0,9.793830762570867,0,9.875143001611399,0
2681.0,8,0,17.014417582753936,0,67.0,0,21.140545813583724,0,80.96179253126462,0,5,0,25.506230843033222,0,92.0,0,12.399253883748457,0,3.750519770571138,0
2682.0,8,0,24.523604235557713,0,72.0,0,20.647778823852704,0,71.59843679387967,0,6,0,17.004144667207356,0,38.0,0,19.662766344687196,0,52.239450562668026,0
2683.0,8,0,24.519801886202487,0,77.0,0,20.08021351206182,0,61.82313521944872,0,6,0,1.0010000000000048,0,27.0,0,20.579570348957255,0,46.47606879182155,0
2684.0,8,0,24.518007447046926,0,82.0,0,18.411584109611063,0,51.37838798805987,0,6,0,1.0010000000000048,0,28.0,0,25.962702399493317,0,41.05395771047989,0
2685.0,9,0,24.506549319767103,0,87.0,0,28.450306264496106,0,41.67345202025298,0,6,0,1.0010000000000048,0,29.0,0,28.71037364998563,0,69.23565349504003,0
2686.0,9,0,24.505397919558064,0,92.0,0,24.45675453746352,0,32.923627955687856,0,5,0,1.0010000000000048,0,30.0,0,22.851951660596086,0,58.35596282528772,0
2687.0,9,0,24.505397919558064,0,97.0,0,21.428082810275132,0,26.208647277388625,0,5,0,1.0010000000000048,0,31.0,0,20.790485039802974,0,48.86890592411395,0
2688.0,9,0,25.50639791955807,0,103.0,0,17.506393548469042,0,21.19125349649241,0,5,0,1.0010000000000048,0,32.0,0,19.37732541805157,0,38.894538722766484,0
2689.0,9,0,25.506200950156,0,109.0,0,16.871260276839983,0,18.10178774136275,0,5,0,1.0010000000000048,0,33.0,0,16.643864426068127,0,32.19289503535636,0
2690.0,9,0,25.506200950156,0,115.0,0,13.552075960657824,0,16.595127135983617,0,4,0,1.0010000000000048,0,34.0,0,17.89172016985384,0,6.434065109588644,0
2691.0,9,0,34.188439178128206,0,122.0,0,10.400373506930926,0,16.36518447713178,0,4,0,1.0010000000000048,0,35.0,0,14.312192288333632,0,4.802770113260003,0
2692.0,10,0,25.506200950156,0,127.0,0,11.802982103205915,0,39.013935323754446,0,4,0,2.0020000000000095,0,37.0,0,10.285717969610662,0,4.271475116931363,0
2693.0,10,0,25.506200950156,0,133.0,0,9.173187685430783,0,32.851217502473794,0,4,0,2.0020000000000095,0,39.0,0,10.538555986381247,0,3.8979496440401107,0
2694.0,10,0,33.038302507804346,0,140.0,0,6.2433750078399965,0,27.9392240153217,0,3,0,9.742614186495075,0,42.0,0,0.027642550792574896,0,3.8703070932475327,0
2695.0,9,0,40.5369708513917,0,65.0,0,3.3936519160770495,0,23.170400519490677,0,3,0,9.663123770319174,0,45.0,0,0.039745208087952746,0,3.8305618851595824,0
2696.0,8,0,41.52123467423968,0,30.0,0,2.631648783916683,0,17.753489856883316,0,3,0,9.63679245055323,0,48.0,0,0.013165659882969305,0,3.8173962252766103,0
2697.0,9,0,25.506441304307685,0,16.0,0,6.922123957368027,0,57.03678708538922,0,3,0,9.590879938324235,0,51.0,0,0.02295625611449629,0,3.794439969162113,0
2698.0,9,0,41.22479302132653,0,20.0,0,7.553945204342606,0,50.30398668187729,0,3,0,9.504046683100057,0,54.0,0,0.0434166276120873,0,3.751023341550024,0
2699.0,8,0,2.0020000000000095,0,16.0,0,7.165567378575871,0,39.18703927159174,0,3,0,9.503338549397,0,57.0,0,0.0003540668515263532,0,3.7506692746984953,0
2700.0,8,0,2.0020000000000095,0,18.0,0,6.402871852251815,0,34.04907618521804,0,3,0,9.503038826263193,0,60.0,0,0.00014986156690619413,0,3.7505194131315918,0
2701.0,8,0,34.06191670262349,0,21.0,0,7.012563275846707,0,31.191683822325363,0,3,0,9.503038826263193,0,63.0,0,0.0,0,3.7505194131315918,0
2702.0,7,0,2.0020000000000095,0,22.0,0,8.787536784391024,0,26.608417041523246,0,3,0,9.503038826263193,0,66.0,0,0.0,0,3.7505194131315918,0
2703.0,6,0,2.0020000000000095,0,24.0,0,8.385608983208792,0,18.568590212802263,0,3,0,9.503038826263193,0,69.0,0,0.0,0,3.7505194131315918,0
2704.0,7,0,2.0020000000000095,0,26.0,0,11.331157016942994,0,50.55442261087566,0,3,0,9.503038826263193,0,72.0,0,0.0,0,3.7505194131315918,0
2705.0,6,0,2.0020000000000095,0,28.0,0,13.823256224865435,0,34.13263178214257,0,3,0,9.503038826263193,0,75.0,0,0.0,0,3.7505194131315918,0
2706.0,6,0,2.0020000000000095,0,30.0,0,12.495586172893184,0,31.569266857393394,0,3,0,9.503038826263193,0,78.0,0,0.0,0,3.7505194131315918,0
2707.0,5,0,2.0020000000000095,0,32.0,0,17.935789700288296,0,24.103574379847565,0,3,0,9.503038826263193,0,81.0,0,0.0,0,3.7505194131315918,0
2708.0,4,0,2.0020000000000095,0,34.0,0,8.914370809639323,0,22.39891875686765,0,3,0,9.503038826263193,0,84.0,0,0.0,0,3.7505194131315918,0
2709.0,3,0,2.0020000000000095,0,36.0,0,12.68713274042069,0,0.0,0,3,0,9.503038826263193,0,87.0,0,0.0,0,3.7505194131315918,0
2710.0,3,0,2.0020000000000095,0,38.0,0,10.846131581374845,0,0.0,0,3,0,9.503038826263193,0,90.0,0,0.0,0,3.7505194131315918,0
2711.0,3,0,2.0020000000000095,0,40.0,0,10.42498511812131,0,0.0,0,3,0,9.503038826263193,0,93.0,0,0.0,0,3.7505194131315918,0
2712.0,3,0,2.0020000000000095,0,42.0,0,10.670253317364892,0,0.0,0,3,0,9.503038826263193,0,96.0,0,0.0,0,3.7505194131315918,0
2713.0,2,0,2.0020000000000095,0,44.0,0,0.0,0,0.0,0,3,0,9.503038826263193,0,99.0,0,0.0,0,3.7505194131315918,0
2714.0,3,0,2.0020000000000095,0,46.0,0,6.506397881422965,0,51.705788599137406,0,3,0,9.503038826263193,0,102.0,0,0.0,0,3.7505194131315918,0
2715.0,3,0,2.0020000000000095,0,48.0,0,5.491248795640496,0,46.21453980349691,0,4,0,9.503038826263193,0,105.0,0,14.380850892731143,0,3.7505194131315918,0
2716.0,3,0,2.0020000000000095,0,50.0,0,5.627550183556815,0,40.5869896199401,0,5,0,9.503038826263193,0,108.0,0,24.381341568625107,0,3.7505194131315918,0
2717.0,4,0,2.0020000000000095,0,52.0,0,10.697274747822384,0,85.00573965800675,0,5,0,9.503038826263193,0,111.0,0,24.394019647932186,0,3.7505194131315918,0
2718.0,5,0,2.0020000000000095,0,54.0,0,24.5851836495133,0,74.6172140776076,0,6,0,9.503038826263193,0,114.0,0,29.90019647283352,0,40.82137956366645,0
2719.0,6,0,2.0020000000000095,0,56.0,0,33.35112788390494,0,63.97192118246613,0,6,0,9.503038826263193,0,117.0,0,26.510775998450782,0,34.97230348852678,0
2720.0,6,0,2.0020000000000095,0,58.0,0,32.216460636580685,0,54.47892141624072,0,6,0,9.503038826263193,0,120.0,0,28.06693688460964,0,28.75466741055515,0
2721.0,6,0,2.0020000000000095,0,60.0,0,31.820650055453967,0,45.834082792066994,0,6,0,9.503038826263193,0,123.0,0,26.22304605095675,0,23.581079472492302,0
2722.0,6,0,2.0020000000000095,0,62.0,0,29.216745374331357,0,37.6881163132338,0,6,0,9.503038826263193,0,126.0,0,24.752939485984143,0,18.853457920570506,0
2723.0,6,0,2.0020000000000095,0,64.0,0,34.43677239123789,0,29.1554364206112,0,6,0,9.503038826263193,0,129.0,0,21.4005560069195,0,14.295435086637552,0
2724.0,6,0,2.0020000000000095,0,66.0,0,30.125054097516106,0,22.743549212389986,0,6,0,9.503038826263193,0,132.0,0,16.596658187465398,0,10.804235289480754,0
2725.0,6,0,2.0020000000000095,0,68.0,0,27.229281756617773,0,18.486850290221717,0,6,0,9.503038826263193,0,135.0,0,10.663324854132068,0,8.37572652469316,0
2726.0,5,0,2.0020000000000095,0,70.0,0,14.424965973213892,0,14.804350432696687,0,6,0,10.504038826263198,0,139.0,0,6.468320122204295,0,6.815314832833308,0
2727.0,5,0,9.548477447427771,0,73.0,0,11.571383589264084,0,12.27794292263389,0,6,0,10.504038826263198,0,143.0,0,3.598013611244986,0,6.1464567744748795,0
2728.0,6,0,9.544349044310465,0,76.0,0,14.928723246561324,0,50.44442033422316,0,6,0,18.048129255263603,0,148.0,0,0.6184167217518223,0,6.142156680421621,0
2729.0,6,0,9.518120293939148,0,79.0,0,12.734489804199882,0,47.571737491328676,0,6,0,19.01077264441699,0,154.0,0,0.01278553694887403,0,6.126489377406813,0
2730.0,5,0,9.51502972439431,0,82.0,0,13.504652823627936,0,8.104825836425341,0,6,0,19.010212972617268,0,160.0,0,0.00018655726657150801,0,6.12626086994665,0
2731.0,5,0,9.50981501591022,0,85.0,0,15.303532586140257,0,7.750229150465387,0,6,0,19.00767994083745,0,166.0,0,0.000844343926605952,0,6.125226698156613,0
2732.0,5,0,9.509552224490221,0,88.0,0,13.286660255423225,0,7.675296798563487,0,6,0,19.007561383614288,0,172.0,0,3.951907438463858e-05,0,6.125178295713802,0
2733.0,5,0,17.282519513545736,0,92.0,0,12.327411118758388,0,7.640259756772863,0,6,0,19.007094064800498,0,178.0,0,0.00015577293793043288,0,6.124987508308568,0
2734.0,6,0,17.268637236636593,0,96.0,0,28.606783159687545,0,7.633318618318292,0,6,0,19.006364665883353,0,184.0,0,0.00024313297238356255,0,6.124689728135944,0
2735.0,6,0,9.503012819996911,0,97.0,0,24.766820730497066,0,7.541144925520605,0,6,0,19.006261603987994,0,190.0,0,3.43539651177294e-05,0,6.124647653073212,0
2736.0,5,0,17.062771879358976,0,101.0,0,12.592803186856475,0,7.530385939679483,0,6,0,19.006261603987994,0,196.0,0,0.0,0,6.124647653073212,0
2737.0,5,0,17.018186374826954,0,105.0,0,12.194080484357606,0,7.508093187413472,0,6,0,19.00614954759334,0,202.0,0,3.735213155309445e-05,0,6.124601906111632,0
2738.0,5,0,17.01505705209091,0,109.0,0,12.042020164102398,0,7.50652852604545,0,6,0,19.00614954759334,0,208.0,0,0.0,0,6.124601906111632,0
2739.0,5,0,17.010150808597075,0,113.0,0,10.91946578616358,0,7.504075404298533,0,6,0,19.00614954759334,0,214.0,0,0.0,0,6.124601906111632,0
2740.0,6,0,17.00486184460064,0,117.0,0,26.212369652622236,0,7.501430922300315,0,6,0,19.00614954759334,0,220.0,0,0.0,0,6.124601906111632,0
2741.0,6,0,17.004388952955523,0,121.0,0,25.729036603251785,0,7.501194476477757,0,6,0,19.00614954759334,0,226.0,0,0.0,0,6.124601906111632,0
2742.0,5,0,17.004388952955523,0,125.0,0,13.841994207070858,0,7.501194476477757,0,6,0,19.00614954759334,0,232.0,0,0.0,0,6.124601906111632,0
2743.0,5,0,17.00413892962031,0,129.0,0,11.642119218738465,0,7.501069464810151,0,6,0,19.00614954759334,0,238.0,0,0.0,0,6.124601906111632,0
2744.0,5,0,17.00413892962031,0,133.0,0,11.448196164283619,0,7.501069464810151,0,6,0,19.00614954759334,0,244.0,0,0.0,0,6.124601906111632,0
2745.0,5,0,17.004015728205133,0,137.0,0,12.738435162188322,0,7.5010078641025615,0,6,0,19.00614954759334,0,250.0,0,0.0,0,6.124601906111632,0
2746.0,5,0,17.004015728205133,0,141.0,0,12.183207460397572,0,7.5010078641025615,0,7,0,19.00614954759334,0,256.0,0,5.146406098401256,0,56.887457475923895,0
2747.0,6,0,17.004015728205133,0,145.0,0,17.789827311789043,0,47.62695581358095,0,7,0,19.00614954759334,0,262.0,0,4.914509507319506,0,51.9729479686044,0
2748.0,6,0,17.004015728205133,0,149.0,0,16.982116002967008,0,42.505750588858014,0,7,0,19.00614954759334,0,268.0,0,4.897178039901972,0,47.07576992870243,0
2749.0,5,0,17.004015728205133,0,153.0,0,4.408962361591576,0,36.29376101216459,0,7,0,19.00614954759334,0,274.0,0,4.585680796198629,0,42.4900891325038,0
2750.0,5,0,17.004015728205133,0,157.0,0,3.8724888225545673,0,30.846435697619324,0,7,0,19.00614954759334,0,280.0,0,5.092907553787425,0,37.39718157871637,0
2751.0,5,0,17.004015728205133,0,161.0,0,3.5920729850075546,0,25.806497135575565,0,5,0,18.005149547593334,0,131.0,0,5.062982708115213,0,29.96015232515459,0
2752.0,6,0,17.004015728205133,0,165.0,0,6.353776965122643,0,64.71466602050708,0,5,0,18.005149547593334,0,76.0,0,5.6850483145616995,0,24.616990996478833,0
2753.0,8,0,17.004015728205133,0,169.0,0,27.130378864832807,0,56.216606257323875,0,6,0,2.0020000000000095,0,53.0,0,14.575121545203642,0,20.629088166632336,0
2754.0,8,0,17.004015728205133,0,173.0,0,23.924758158386645,0,49.02331169772457,0,6,0,2.0020000000000095,0,55.0,0,17.9911865907147,0,17.38722618353566,0
2755.0,8,0,17.004015728205133,0,177.0,0,26.091062172310814,0,41.58562277889654,0,7,0,2.0020000000000095,0,57.0,0,20.793083337249477,0,50.44653951696069,0
2756.0,8,0,17.004015728205133,0,181.0,0,27.014153015779094,0,36.19465993640767,0,6,0,2.0020000000000095,0,59.0,0,21.060978721371228,0,41.0670063329578,0
2757.0,8,0,17.004015728205133,0,185.0,0,22.522002419135514,0,31.25319252649437,0,6,0,2.0020000000000095,0,61.0,0,16.89799954741991,0,34.5347549290217,0
2758.0,8,0,17.004015728205133,0,189.0,0,22.377145892005505,0,25.506017749134593,0,6,0,2.0020000000000095,0,63.0,0,19.807742188118993,0,29.52645403402581,0
2759.0,8,0,17.004015728205133,0,193.0,0,23.906169535053714,0,20.88805501413058,0,6,0,2.0020000000000095,0,65.0,0,19.34235127770171,0,25.42800549896228,0
2760.0,8,0,17.004015728205133,0,197.0,0,25.106174415448926,0,17.778497045600826,0,6,0,2.0020000000000095,0,67.0,0,17.59818903111786,0,22.724166663505528,0
2761.0,8,0,17.004015728205133,0,201.0,0,21.997271469149183,0,15.408963993754679,0,5,0,9.740626529365272,0,70.0,0,18.459108638687173,0,3.8693132646826314,0
2762.0,8,0,17.004015728205133,0,205.0,0,17.72084566632585,0,13.85052828025759,0,4,0,2.0020000000000095,0,71.0,0,11.797017485770034,0,3.766801459231182,0
2763.0,9,0,17.004015728205133,0,209.0,0,16.115429676820735,0,62.12311736803224,0,4,0,9.534979309927024,0,74.0,0,9.49481748458626,0,3.7664896549635074,0
2764.0,7,0,24.7529552704394,0,68.0,0,13.750657385590163,0,50.72081981103528,0,4,0,9.507786335020768,0,77.0,0,5.688904118251521,0,3.752893167510379,0
2765.0,7,0,17.18548200968837,0,3.0,0,10.071788601387363,0,44.16897384134203,0,4,0,9.50375595603802,0,80.0,0,2.6773228202897648,0,3.7508779780190054,0
2766.0,7,0,1.0010000000000048,0,2.0,0,10.259141140995695,0,40.972319608214605,0,4,0,10.504331336105821,0,84.0,0,0.00021230996610106914,0,3.7506656680529034,0
2767.0,6,0,2.195401803961147,0,4.0,0,9.984475089421124,0,29.131428842551642,0,4,0,10.504201980280556,0,88.0,0,6.46779126360377e-05,0,3.7506009901402706,0
2768.0,5,0,1.0010000000000048,0,4.0,0,8.572580922197774,0,17.847053018228067,0,4,0,10.5040702642072,0,92.0,0,6.585803667401947e-05,0,3.750535132103593,0
2769.0,5,0,2.006160986986984,0,6.0,0,9.728160080632744,0,13.36954691089776,0,4,0,10.5040702642072,0,96.0,0,0.0,0,3.750535132103593,0
2770.0,6,0,2.0034624319524,0,8.0,0,21.927886877483182,0,56.80031938700618,0,4,0,10.5040702642072,0,100.0,0,0.0,0,3.750535132103593,0
2771.0,4,0,2.002286363478646,0,10.0,0,9.58067970248504,0,47.220815752994895,0,4,0,10.5040702642072,0,104.0,0,0.0,0,3.750535132103593,0
2772.0,4,0,2.0021735495283366,0,12.0,0,8.823277615318423,0,38.39765095162678,0,4,0,10.5040702642072,0,108.0,0,0.0,0,3.750535132103593,0
2773.0,4,0,2.0021735495283366,0,14.0,0,8.324206410045427,0,30.07344454158135,0,4,0,10.5040702642072,0,112.0,0,0.0,0,3.750535132103593,0
2774.0,4,0,2.002013112957357,0,16.0,0,6.544490236151355,0,23.52911474200097,0,4,0,10.5040702642072,0,116.0,0,0.0,0,3.750535132103593,0
2775.0,4,0,2.002013112957357,0,18.0,0,5.1619340866898495,0,18.367180655311117,0,4,0,10.5040702642072,0,120.0,0,0.0,0,3.750535132103593,0
2776.0,4,0,2.002013112957357,0,20.0,0,3.9383200554326354,0,14.428860599878483,0,5,0,10.5040702642072,0,124.0,0,6.264308347642144,0,54.47019264928678,0
2777.0,4,0,9.60494756415521,0,23.0,0,2.779108045084933,0,11.649752554793551,0,6,0,10.5040702642072,0,128.0,0,9.52477300571912,0,88.61156577190224,0
2778.0,5,0,9.53045904237085,0,26.0,0,12.624439826493424,0,9.951663468389718,0,6,0,10.5040702642072,0,132.0,0,9.456681891531662,0,77.62258911831462,0
2779.0,6,0,9.508591790541985,0,29.0,0,17.366453267802914,0,47.70853549298586,0,6,0,10.5040702642072,0,136.0,0,9.66878893887327,0,66.52396133695373,0
2780.0,6,0,9.507034682262358,0,32.0,0,19.991360530233642,0,39.25941977091348,0,6,0,10.5040702642072,0,140.0,0,9.730757174075249,0,55.195527086526226,0
2781.0,6,0,9.50593985811659,0,35.0,0,18.12060625344415,0,32.74007264178088,0,6,0,10.5040702642072,0,144.0,0,10.144473070801457,0,43.57638420983155,0
2782.0,6,0,9.503221624082116,0,38.0,0,17.003976584218698,0,26.3528713397726,0,6,0,10.5040702642072,0,148.0,0,8.311139737468125,0,34.10078177687592,0
2783.0,6,0,17.049046046436303,0,42.0,0,14.972408772198756,0,21.118246069854425,0,6,0,10.5040702642072,0,152.0,0,6.63513476937805,0,26.546942683784575,0
2784.0,6,0,17.017016237751406,0,46.0,0,14.060740020657303,0,16.961700339518725,0,6,0,10.5040702642072,0,156.0,0,5.770060794232356,0,19.795708150771326,0
2785.0,7,0,17.007256559994502,0,50.0,0,16.59960169437086,0,41.95196962592263,0,6,0,10.5040702642072,0,160.0,0,4.190175278042775,0,14.853285172045107,0
2786.0,7,0,17.00508044121014,0,54.0,0,8.569573526946662,0,79.00948021412772,0,6,0,10.5040702642072,0,164.0,0,2.356841944709441,0,12.052573877546354,0
2787.0,7,0,17.00471127793257,0,58.0,0,8.400387337428274,0,67.24607062440151,0,6,0,18.555864133375806,0,169.0,0,0.6701628805532469,0,11.198836314098642,0
2788.0,7,0,17.00457454027203,0,62.0,0,7.723714650790951,0,56.21250659657841,0,6,0,10.5040702642072,0,172.0,0,0.7545187143777213,0,10.299195100674659,0
2789.0,7,0,17.0041152779077,0,66.0,0,6.785707708065441,0,46.26590008237759,0,6,0,18.124548444764343,0,177.0,0,0.2649563963447714,0,9.974346769561766,0
2790.0,8,0,17.0041152779077,0,70.0,0,14.43622478769508,0,38.200072325158516,0,6,0,25.542627136941434,0,183.0,0,0.07436823922082653,0,9.892985137853849,0
